soru,cevap
Başvurumun sonucunda hangi kararlar alınabilir?,Doğrudan denklik SYBS (staj; ders tamamlama; sınav; klinik pratik vb:) veya başvurunun iadesi kararlarından biri alınabilir.
"Ülkemde mesleğimi icra ediyordum, bu tecrübem inceleme esnasında değerlendirilecek mi?","Varsa mesleki tecrübenizi ve daha önce çalıştığınız kurum ve kuruluşları belgelemeniz, özellikle diploma teyidi yapılamadığı durumlarda denklik işlemleri sürecine katkı sağlayabilir."
"Türkçe bilmiyorum, değerlendirmem nasıl yapılacaktır?","Başvuru sahibinin Türkçe bilmediği durumlarda, Rektör veya ilgili fakülte dekanı tarafından; ilgili yabancı dili bilen ek bir öğretim üyesi/öğretim elemanı veya tercüman komisyona dahil edilebilir."
Kurum Standartları Sistemi hangi mantık üzerinden tasarlanmıştır?,"Kurum Standartları Sistemi, öncelikle öz değerlendirme (iç değerlendirme) mantığı üzerinden tasarlanmıştır."
Kurum Standartları Sistemi'nin amacı nedir?,"Kurum Standartları Sistemi, okul öncesi eğitim ve ilköğretim kurumları için bir gelişim aracı olarak görülmektedir."
Okullar öz değerlendirme yaparak neyi görebilirler?,"Okullar, mevcut durumlarını görebilecek ve geliştirilmesi gereken yönlerini ortaya koyabileceklerdir."
"Kurum Standartları, okul hizmetlerinin kalitesini nasıl etkiler?","Kurum Standartları, okul hizmetlerinin belirli bir nitelik düzeyinde ve çocuk odaklı olarak yerine getirilip getirilmediğinin saptanmasında önemli bir rol oynamaktadır."
"Bakanlık, Kurum Standartları Sistemi ile neyi amaçlamaktadır?","Bakanlık, Kurum Standartlarından elde edilen gerçekçi veriler doğrultusunda kaynaklarının etkili ve verimli biçimde kullanılmasını sağlayarak eğitim kurumları arasındaki niteliksel ve niceliksel farklılıkları gidermeyi amaçlamaktadır."
Kuruluşun vizyon ve misyonu neyi hedeflemektedir?,"Kuruluş, stratejik planların kanıt tabanlı olarak hazırlanmasını, okul öncesi eğitim ve ilköğretim kurumlarının izlenmesini, bakanlık kaynaklarının etkili ve verimli kullanılmasını ve iyileştirici çalışmalara katkı sunulmasını hedeflemektedir."
Eğitim sisteminin nitelik ve içeriğini iyileştirmek için hangi belgeler dayanak oluşturmaktadır?,"Eğitim sisteminin nitelik ve içeriğini iyileştirmek için Kalkınma Planları, Orta Vadeli Program, Hükümet Programı, Millî Eğitim Bakanlığı Stratejik Planı gibi belgeler dayanak oluşturmaktadır."
Kurum standartları hangi mevzuat çerçevesinde hazırlanmıştır?,"Kurum standartları, Onuncu Kalkınma Planı, 60. Hükümet Programı Eylem Planı, Millî Eğitim Bakanlığı Stratejik Planı gibi mevzuat çerçevesinde hazırlanmıştır."
Eğitimde niteliği geliştirmeye yönelik çalışmalara hangi belgelerde yer verilmiştir?,"Eğitimde niteliği geliştirmeye yönelik çalışmalara kanun, yönetmelik, yönerge ve genelgelerde yer verilmiştir."
Millî Eğitim Temel Kanunu'nun tarihi nedir?,"Millî Eğitim Temel Kanunu, 14/6/1973 tarihli ve 1739 sayılı bir kanundur."
Kamu İdarelerinde Stratejik Planlamaya İlişkin Usul ve Esaslar Hakkında Yönetmelik hangi tarihte yayımlanmıştır?,26/5/2006 tarihinde yayımlanmıştır.
Okul öncesi eğitim kademesinden yüksek öğretim kademesine kadar hangi belgeler yol gösterici ve bağlayıcı nitelikte bulunmaktadır?,Üst politika belgeleri yol gösterici ve bağlayıcı nitelikte bulunmaktadır.
Çocuk Haklarına Dair Sözleşme (ÇHS) hangi alanda en temel ve önemli kurumlardan biridir?,Okulda en temel ve önemli kurumlardan biridir.
MEB ve UNICEF iş birliği ile hangi eğitim öğretim yılında Çocuk Dostu Okul çalışmaları başlatılmıştır?,2003-2004 eğitim öğretim yılında başlatılmıştır.
Çocuk haklarına saygı ile okulda hangi temel ilkeler anlaşılmaktadır?,"Ayrımcılığın önlenmesi, yaşama ve gelişme hakkının tanınması, güvenliğin korunması, görüşlere saygı gösterilmesi ve şiddetin olmaması anlaşılmaktadır."
Kurum Standartları Sisteminin oluşturulması çalışmaları ne zaman başlamıştır?,Kasım 2007’de başlamıştır.
Kurum Standartları Sistemi hangi çalışmaların sonuçlarını kapsayacak şekilde yürütülmüştür?,"Müfredat Laboratuvar Okulları, Öğrenci Merkezli Eğitim, Öğretmen Yeterlikleri, Toplam Kalite Yönetimi ve Çocuk Dostu Okul çalışmaları gibi birçok çalışmanın sonuçlarını kapsayacak şekilde yürütülmüştür."
Kurum Standartları çalışması hangi gruplar tarafından yürütülmüştür?,"İlköğretim Genel Müdürlüğü, UNICEF ve EDUSER Danışmanlık temsilcileri ve uzmanlarından oluşan bir Teknik Çalışma Grubu tarafından yürütülmüştür."
Kurum Standartları taslağı ne zaman değerlendirilmiştir?,Nisan 2008’de bu alanda uzmanlığı olan bir grup ilgili sivil toplum kuruluşu temsilcisi ve akademisyenle değerlendirilmiştir.
Çalıştaylara katılan toplam kaç kişi bulunmaktadır?,"Sayıları toplam 400’ün üzerinde; okul yöneticisi, öğretmen ve İl Eğitim Denetmenleri katılmıştır."
İlköğretim Kurumları Standartları Sistemi'nin oluşturulmasında kaç kişi görev almıştır?,2007-2010 yılları arasında 428 kişi görev almıştır.
İKS İl Eğiticisi olarak belirlenen kişilerin sayısı nedir?,476 kişi belirlenmiştir.
İlköğretim Kurumları Standartları Sistemi'nin e-Okul destekli olarak işleyebilmesi için hangi kurum aracılığıyla düzenlemeler yapılmıştır?,EĞİTEK aracılığı ile düzenlemeler yapılmıştır.
İKS sisteminin pilotlama çalışması hangi tarihte yapılmıştır?,05/11/2009 tarihinde yayımlanan 83 sayılı Genelge ile duyurusu yapılmıştır.
İlköğretim Kurumları Standartları Sistemi'nde katılımcı sayıları hangi kategorilerde verilmiştir?,"Okul Yöneticileri, Öğretmenler, İl Eğitim Denetmenleri, Eğitim Uzmanları, Bakanlık Yöneticileri, Çocuklar ve Veliler kategorilerinde verilmiştir."
UNICEF destekli kaç merkezi eğitim planlanmıştır?,İki merkezi eğitim planlanmıştır.
İKS İl Eğiticileri eğitimlerinde görev almak üzere kaç kişiden oluşan bir grup oluşturulmuştur?,12 kişiden oluşan bir grup oluşturulmuştur.
"476 İKS İl Eğiticisi, 2011 yılında ne kadar süreyle eğitim vermiştir?",40 saatlik bir eğitim vermiştir.
İKS Modülü ilk kez ne zaman yurt geneline açılmıştır?,03 Mayıs 2011 tarihinde yurt geneline açılmıştır.
Sistem ne zaman kapatılmıştır?,01 Temmuz 2011 tarihinde kapatılmıştır.
2012 yılında hedef grup olarak en fazla hangi gruptan veri girişi yapılmıştır?,Veliden 2.184.594 veri girişi yapılmıştır.
6287 Sayılı Kanun’un yürürlüğe girmesi İKS'yi nasıl etkilemiştir?,6287 Sayılı Kanun’un yürürlüğe girmesi ile İKS de etkilenmiş ve sistemde büyük oranda değişiklik yapılması zorunluluk haline gelmiştir.
2012 yılında İKS'nin uyumsallaştırılması amacıyla ne tür çalışmalar yapılmıştır?,2012 Ağustos ve Kasım aylarında Ankara’da iki çalıştay düzenlenmiştir.
İlköğretim Kurumları Standartları Sistemi ne zaman isim değişikliğine uğramıştır?,"İlköğretim Kurumları Standartları Sistemi, 2014 Kasım ayında yapılan çalıştay sonucunda Okul Öncesi Eğitim ve İlköğretim Kurumları Standartları Sistemi olarak değiştirilmiştir."
Okul Öncesi Eğitim ve İlköğretim Kurumları Standartları Uygulama Yönergesi ne zaman yürürlüğe girmiştir?,Okul Öncesi Eğitim ve İlköğretim Kurumları Standartları Uygulama Yönergesi 25/12/2014 tarihinde yürürlüğe girmiştir.
Sistem ne zaman açılmıştır?,Sistem 27 Mart 2015 tarihinde açılmıştır.
Kurum Standartlarının temel odağı nedir?,"Temel odağı ve merkezi çocuk olup, çocuk haklarının ve çağdaş eğitim yaklaşımlarının uygulamaya yansıtılması öngörülmektedir."
Kurum Standartları hangi konulara duyarlıdır?,"Toplumsal cinsiyet, dezavantajlı çocukların eğitim ve gelişim hakları, demokratik okul iklimi ve rehberlik uygulamalarına duyarlıdır."
"MEB, eğitim sisteminin niteliğini artırmak için hangi geliştirme çalışmalarını yürütmüştür?","MLO, Planlı Okul Gelişimi, Öğrenci Merkezli Eğitim, Okulda Performans Yönetimi, Öğretmen Yeterlikleri ve Okul Temelli Mesleki gelişim gibi çeşitli geliştirme çalışmalarını yürütmüştür."
Kurum Standartları'nın dayandığı ilkelerden biri nedir?,Çocuk odaklı olmak ve çocuğun yüksek yararını esas almak.
Kurum Standartları nasıl bir anlayış temelinde kurgulanmıştır?,"Okula çocuktan doğru bakarak, hizmet alımı ve hizmet sunumu arasında bütünleştirici bir katalizör olarak kurgulanmıştır."
Kurum Standartlarında öğrenci için hangi özne kullanılmaktadır?,Kurum Standartlarında öğrenci için 'çocuk' öznesi kullanılmaktadır.
İlköğretimin amaçları nerede belirlenmiştir?,İlköğretim Kurumları Yönetmeliğinin 'İlköğretimin amaçları' başlıklı 5inci maddesinde belirlenmiştir.
Kurum Standartları neyi sunmaktadır?,"Kurum Standartları, ilköğretimin genel amaç ve hedeflerinin gerçekleştirilip gerçekleştirilemediğinin belirlenmesi için ihtiyaç duyulan gösterge ve ölçütleri sunmaktadır."
Toplumsal cinsiyet eşitliği neden önemlidir?,Toplumsal cinsiyet eşitliğinin sosyal ve ekonomik hizmetlerden ve kalkınmanın sağladığı imkânlardan yararlanmada geliştirilmesinin önemi vurgulanmaktadır.
Dezavantajlı çocuklar kimlerdir?,"Dezavantajlı çocuklar; engelli, çalışan, sokakta çalışan ve/veya yaşayan, yoksul, sosyal ve/veya ruhsal sorunları olan çocuklardır."
Okullar toplumsal cinsiyet eşitliği konusunda ne yapmalıdır?,"Okullar, cinsiyet farklılıklarının azaltılmasına aktif olarak katkıda bulunmalıdırlar."
Güçlük yaşayan çocuklar kimlerdir?,"Güçlük yaşayan çocuklar; cinsiyet ayrımcılığı riski altındaki kız çocukları, kanunla ilişkili çocuklar, mülteci, ilticacı, sığınmacı çocuklar ve resmi koruma altına alınma ihtiyacı içinde olan risk altındaki çocuklardır."
Kurum Standartları neyi ifade etmektedir?,"Kurum Standartları, dezavantajlı olmanın eğitim ve gelişimleri açısından alınacak önlemlerin ve sağlanacak desteklerin içeriğini ve yönünü belirleyen özellikleri ifade ettiğini belirtmektedir."
Kurum Standartları'nın amacı nedir?,"Kurum Standartları, tüm ilköğretim okullarının görev alanlarındaki her dezavantajlı çocuğun sağlıklı gelişimi ve eğitimini sağlamadaki kurumsal yeterliliklerinin geliştirilmesini temel almaktadır."
Tarafsız ve şeffaf bir eğitim ortamı nasıl oluşturulmalıdır?,"Tarafsız ve şeffaf bir eğitim ortamı, tüm okul sakinlerinin haklarını kullanabildiği, görev ve sorumlulukların dengeli biçimde yürütüldüğü bir ortamın oluşturulmasıyla sağlanır."
Kurum Standartları'nın veri toplama süreci nasıl işleyecektir?,"Kurum Standartları, öz değerlendirme mantığıyla veri toplama, sisteme bilgi girme ve gerçek standartların verilerinin okul gelişim durumlarını belirlemede değerlendirileceğini öngörmektedir."
Kurum Standartları hangi anlayış bağlamında hazırlanmıştır?,Kurum Standartları hak temelli anlayış bağlamında hazırlanmıştır.
Kurum Standartları nedir?,"Kurum Standartları, okul öncesi eğitim ve ilköğretim kurumlarının mevcut durumlarını belirlemeleri ve geliştirmeleri için kullanılan bir öz değerlendirme aracıdır."
Kurum Standartları öz değerlendirme sürecinde ne beklenmektedir?,"Kurum Standartları öz değerlendirme sürecinde, kurumların kendi ihtiyaç, istek, beklenti ve sorunlarını saptamaları, çözümlemeleri ve çözüm yolları üretip uygulamaları beklenilmektedir."
Kurum Standartları'nın okulun sürekli gelişimine katkısı nedir?,"Kurum Standartları, okulun sürekli gelişiminde sağlanması gereken minimum tabanı sunarken, okulun stratejik amaçları daha ileri yeterlik düzeylerini işaret eder."
Kurum Standartları okullar arası rekabet için mi hazırlanmıştır?,Hayır
Kurum Standartları'nın amacı nedir?,"Kurum Standartları, okulların kendi içinde bu standartlara erişimini hedefleyen bir yaklaşım ile kullanılmak üzere hazırlanmıştır."
Kurum Standartları nedir?,"Kurum Standartları, okulların gelişimini ölçmek ve desteklemek için kullanılan bir dizi kriter ve veridir."
Kurum Standartları verileri hangi düzeylerde derlenebilir?,"Kurum Standartları verileri okul, ilçe, il ve ülke düzeyinde derlenebilecektir."
Kurum Standartları'nın bileşenleri nelerdir?,"Kurum Standartları, 'standart alanı', 'standart' ve 'alt standart'lardan oluşmaktadır."
Eğitim yönetimi hangi alanları kapsamaktadır?,"Eğitim yönetimi, öğrenme - öğretim süreçleri ve destek hizmetleri alanlarını kapsamaktadır."
Örtük standartlar hangi başlıklar altında toplanmaktadır?,"Örtük standartlar Demokratik Okul İklimi, Rehberlik ve Psikolojik Danışma Hizmetleri, Toplumsal Cinsiyete Duyarlık, Dezavantajlı Çocukların Eğitimi olarak dört başlıkta yer alır."
Kurum Standartları'nın ölçme ve değerlendirme modeli hangi kanıt tabanlarına dayanmaktadır?,"Kurum Standartları'nın ölçme ve değerlendirme modeli, okulun her alt standarttaki mevcut durumuna yönelik kanıtları, Alt Standardı Karşılama Düzeyini ve okul aktörlerinin algılarına dair görüşleri içeren üç temel kanıt tabanına dayanmaktadır."
Örtük standartlar metinde nasıl tanımlanmaktadır?,"Örtük standartlar, üç standart alanı ve 12 standart kategorisinin dışında alt standartların çaprazlama gruplamasıyla elde edilen, doğrudan ifade edilmeyen, tematik olarak birbiri ile ilişkili olan görünmeyen standartlardan oluşmaktadır."
Kurum Standartları açısından hangi unsurların niteliği değerlendirilmektedir?,"Kurum Standartları açısından, okulların sunduğu hizmetlerin niteliği, bir alt standart veya standarda ilişkin olarak okulun Mevcut Durum'u değerlendirilmektedir."
Mevcut Durumu Karşılama Düzeyi nedir?,"Mevcut Durumu Karşılama Düzeyi, belirlenmiş ölçütlere göre, kabul edilebilir (minimum) niteliksel düzeyi ifade eder."
Kurum Standartları Sistemi hangi alanlarda standartlar içermektedir?,"Kurum Standartlarında üç standart alanındaki 9 standart, 39 alt standardı içermektedir."
Mevcut durum girdileri nelerdir?,"Mevcut durum girdileri, belli bir alt standardın okulda işlerliğini doğrulamak için toplanan, varlık-yokluk, zaman, sayı gibi uygulama verileridir."
Algısal Yarar Düzeyi nedir?,"Algısal Yarar Düzeyi, okulun öz değerlendirmesinde beklenen kanıtlarla ilişkili olarak değerlendirilen bir veri türüdür."
Kurum Standartları Sistemi'nin ölçme değerlendirme uygulamaları ile elde edilen bulgular nerede ele alınmaktadır?,"Bu bulgular, 'III. İşleyiş' bölümünde ele alınmaktadır."
Alt standardı karşılama düzeyi nedir?,"Alt standardı karşılama düzeyi, mevcut durum girdilerinin kurumda var olup olmama durumları ile mevcut durum verilerinin hesaplanarak önceden belirlenmiş ölçütlere göre kıyaslanmasını sağlar."
Sıklık ve oran nedir?,"Sıklık, belirli bir olayın ne sıklıkta gerçekleştiğini gösterirken, oran, iki değer arasındaki ilişkiyi ifade eder."
Okul uygulamalarının işlevselliği nasıl ölçülür?,"Okul uygulamalarının işlevselliği, alt standartla ilgili verilerin hesaplanması ve belirli performans kriterlerine göre değerlendirilmesi ile ölçülür."
"Bakanlık, okulların kendilerini değerlendirmelerinde hangi verileri değerlendirme dışı tutmuştur?","Bakanlık, bazı mevcut durum girdilerinin ve Alt Standardı Karşılama Düzeyinin, sadece bilgi edinme amacıyla toplanmasına ve değerlendirme dışı tutulmasına karar vermiştir."
Okul öncesi eğitim ve ilköğretim kurumlarının sunduğu hizmetlerden kimler yararlanmaktadır?,"Yararlananlar arasında çocuklar, veliler, öğretmenler ve yöneticiler bulunmaktadır."
Kurum Standartları Sistemi'nde algısal yarar ölçeğini kimler doldurabilir?,"Yönetici, öğretmen, çocuk ve veli bu ölçeği doldurabilir."
Destek personelin Kurum Standartları Sistemi'ne dâhil edilmemesinin nedeni nedir?,Destek personelin çoğunun tedarikçi veya taşeron olması ve nicel standartlar açısından sayı yetersizliği gibi nedenler vardır.
Algısal yarar düzeyleri ile ilgili veriler neyi belirlemeyi içerir?,"Veriler, okuldaki uygulamalar ve yaşantıların etkileri ile yararlarının temel okul aktörlerince nasıl algılandığını belirlemeyi içerir."
Kurum Standartları uygulamasının ilerleyen aşamalarında ne planlanmaktadır?,Destek personelin Kurum Standartları uygulamasına dâhil edilmesi planlanmaktadır.
