soru,cevap
"Türkiye, karbon piyasalarında 2015 yılında ne kadar karbon kredisi ticareti yapmıştır?","3,2 milyon tonluk karbon kredisi ticareti yapmıştır."
Yeşil Kredi ile hangi şirketle işbirliği yapılmıştır?,Zorlu Enerji ile işbirliği yapılmıştır.
Garanti Bankası'nın sürdürülebilirlik hedeflerine ulaşması için ne tür bir yapı geliştirilmiştir?,Etkin bir örgütsel yapı ve güçlü bir kurumsal yönetim sistemi geliştirilmiştir.
Yeşil Kredi süreci kapsamında Zorlu Enerji'nin performansı hangi ajans tarafından puanlanmaktadır?,Vigeo-Eiris tarafından puanlanmaktadır.
Sera gazı emisyonlarının kontrolü için hangi uygulamalar önerilmektedir?,Yeni teknolojiler ve enerji verimliliği uygulamaları ile elektrikte kayıp-kaçak oranlarının azaltılması önerilmektedir.
Türkiye'nin denizlerinin ve iç sularının yüksek biyolojik çeşitliliğe sahip olmasının nedeni nedir?,Denizlerinin ve iç sularının farklı ekolojik özelliklerinin etkisiyle yüksek biyolojik çeşitliliğe sahip bir ülkedir.
SKA 14 ile ilgili temel politika belgeleri nelerdir?,"Ulusal İklim Değişikliği Strateji Belgesi, İklim Değişikliği Uyum Stratejisi ve Eylem Planı, Biyolojik Çeşitlilik Stratejisi ve Eylem Planı, Ulusal Sulak Alan Stratejisi, Türkiye Ulusal Deniz Araştırmaları Strateji Belgesi."
Deniz kirliliğinin önlenmesi ve ekosisteminin korunması için hangi yönetim esas alınmaktadır?,Su kaynaklarının kalite ve miktarını birlikte gözeten ekosistem yaklaşımlı bütüncül yönetim esas alınmaktadır.
Türkiye'de toplam su alanı ne kadardır?,Toplam 26 milyon hektar su alanı bulunmaktadır.
Su ürünleri stoklarının korunması için hangi hususlar mevzuatta yer almaktadır?,"Su ürünleri kaynaklarından ekonomik olarak yararlanmak üzere, bunların elde edilişi ve ticareti ile ilgili hususlar mevzuatımızda yer almaktadır."
Türkiye'nin toplam kıyı uzunluğu ne kadardır?,Türkiye’nin adalar hariç toplam kıyı uzunluğu 8.592 km'dir.
Denizlerimizde kaç canlı türü yaşamaktadır?,Denizlerimizde 5.000’den fazla canlı türü yaşamaktadır.
Deniz kirliliğinin azaltılmasına yönelik hangi proje yürütülmektedir?,Deniz Dip Tarama Uygulamaları ve Tarama Malzemesinin Çevresel Yönetimi (DİPTAR) Projesi yürütülmektedir.
2017 yılı itibarıyla su ürünleri üretiminin yüzde kaçı avcılıktan elde edilmektedir?,2017 yılı itibarıyla su ürünleri üretiminin yüzde 56’sı avcılıktan elde edilmektedir.
Sürdürülebilirlik sağlamak için hangi düzenlemeler yapılmıştır?,"Aşırı ve bilinçsiz avlanma sonucunda su ürünleri stoklarında meydana gelen azalmanın önüne geçmek için yer, zaman, boy, tür, mesafe, derinlik ve avlanma araç-gereçleri ile ilgili düzenlemeler yapılmıştır."
BAGİS nedir ve ne amaçla oluşturulmuştur?,"BAGİS, Balıkçı Gemileri İzleme Sistemi'dir ve yasadışı avlanmanın önlenmesi ve denetim altına alınması amacıyla oluşturulmuştur."
Kadın balıkçılara hangi konularda eğitimler verilmiştir?,"Kadın balıkçılara liderlik, örgütlenme ve kooperatifleşme gibi konularda eğitimler verilmiştir."
Su ürünleri yetiştiriciliği için baraj göllerinde tahsis edilen su alanı ne kadar artırılmıştır?,Su ürünleri yetiştiriciliği için baraj göllerinde tahsis edilen su alanı yüzde 1’den yüzde 3’e çıkarılmıştır.
Ziraat Bankası ve Tarım Kredi Kooperatifleri su ürünleri avcılığına ne tür destekler sağlamaktadır?,"Ziraat Bankası ve Tarım Kredi Kooperatifleri, su ürünleri avcılığına ve yetiştiriciliğine düşük faizli yatırım ve işletme kredisi sağlamaktadır."
Türkiye'de 2018 yılı itibarıyla kaç adet balıkçı barınağı bulunmaktadır?,"2018 yılı verilerine göre Türkiye'de 384 adet balıkçı barınağı, çekek ve barınma yeri bulunmaktadır."
Türkiye'nin biyolojik çeşitliliği neden önemlidir?,"Türkiye, coğrafi ve ekolojik yapısı ile zengin bir biyolojik çeşitliliğe sahip olup, doğal yaşam alanlarının korunması ve biyolojik çeşitlilik kaybının azaltılması büyük önem taşımaktadır."
SKA 15'in ana politika çerçevesinin bileşenleri nelerdir?,"SKA 15 ile örtüşen ana politika çerçevesinin bileşenleri arasında toprak yönetiminin güçlendirilmesi, temel toprak haritalarının yapılması, biyolojik çeşitliliğin korunması ve sürdürülebilir kullanımı gibi başlıklar bulunmaktadır."
Türkiye'de iklim değişikliğinin etkileri nelerdir?,"Türkiye, kurak ve yarı kurak Akdeniz iklim kuşağında bulunduğundan iklim değişikliğinin etkileri gözlemlenmeye başlamıştır."
SKA 15 kapsamında hangi alanlarda çalışmalar sürdürülmektedir?,"SKA 15 kapsamında çölleşme, arazi tahribatı, toprak kirliliği, ormansızlaşma ve kuraklık riskleri ile mücadele yönünde çalışmalar sürdürülmektedir."
Mevzuatımız hangi konuları kapsamaktadır?,"Mevzuatımız, tarım arazileri, meralar, ormanlar, sulak alanlar, kurak alanlar ve dağlar gibi karasal ekosistemler ile biyolojik çeşitlilik ve genetik kaynakların korunması ve sürdürülebilir yönetiminin sağlanmasına ilişkin düzenlemeleri içermektedir."
Türkiye'nin karasal büyüklüğünün ne kadarı tarım alanlarıdır?,"Türkiye’nin karasal büyüklüğünün yaklaşık yüzde 31,6’sını tarım alanları oluşturmaktadır."
2018 yılında kaç hektar bozuk orman alanı rehabilite edilmiştir?,2018 yılında 112.273 hektar bozuk orman alanı rehabilite edilmiştir.
Türkiye'nin orman varlığı 2007 yılında ne kadardı?,"Türkiye'nin orman varlığı 2007 yılında 21,2 milyon hektar idi."
Çölleşme İzleme Sistemi nedir?,"Çölleşme İzleme Sistemi, çölleşmeye hassas alanları belirlemek maksadıyla üretilen bir sistemdir."
"Türkiye, FAO-Türkiye Ormancılık Programına ne kadar katkıda bulunmaktadır?","Türkiye, FAO-Türkiye Ormancılık Programına toplam 10 milyon ABD Doları katkıda bulunmaktadır."
Türkiye'nin biyolojik çeşitliliği açısından ne kadar zengin olduğu belirtilmiştir?,"Türkiye, iklimsel ve coğrafik özelliklerin kısa aralıklarla değişmesi sonucunda bitki türleri açısından oldukça zengin bir biyolojik çeşitliliğe sahiptir. Ülkemizde 5 mikro-gen merkezi bulunmaktadır ve Anadolu'da 11.000’in üzerinde bitki türü olduğu bilinmektedir."
Türkiye'nin biyolojik çeşitliliği haritası ne zaman tamamlanacaktır?,2019 yılı sonu itibarıyla tamamlanacaktır.
İstilacı yabancı türlerin denizlerimize girişinin önlenmesi amacıyla hangi proje başlatılmıştır?,Önemli Denizel Biyoçeşitlilik Alanlarında İstilacı Yabancı Türlerin Tehditlerinin Değerlendirilmesi Projesi başlatılmıştır.
Biyokaçakçılıkla mücadele için hangi sistem kurulmuştur?,Biyokaçakçılıkla Mücadele Bilgi Paylaşım Sistemi kurulmuştur.
2018 yılı itibarıyla Türkiye'deki karasal ve denizel korunan alanların toplam yüzölçümüne oranı nedir?,"%8,92’dir."
CITES Sözleşmesi kapsamında ne tür denetimler yapılmaktadır?,Nesli tehlike altında olan yaban hayvanlarının yasa dışı ticaretine engel olmak için denetimler yapılmaktadır.
SKA 16'nın amacı nedir?,"Sürdürülebilir kalkınma için barışçıl ve kapsayıcı toplumlar tesis etmek, herkes için adalete erişimi sağlamak ve her düzeyde etkili, hesap verebilir ve kapsayıcı kurumlar oluşturmak."
Hukukun üstünlüğü ile ilgili hangi uygulamalar önemlidir?,"Yargılamanın adil, hızlı, etkin, güvenli ve isabetli şekilde işlemesi, adli ve idari yargıda yargılamanın hızlandırılması, koruyucu ve önleyici hukuk yaklaşımının yaygınlaştırılması."
Kadına ve çocuklara yönelik şiddetin önlenmesi için ne yapılmalıdır?,Toplumsal bilinç düzeyinin yükseltilmesi ve dezavantajlı gruplara yönelik uygulamaların geliştirilmesi gerekmektedir.
SKA 16'nın üç ana teması nedir?,"Suç ve şiddetin önlenmesi, adalete eşit erişimin sağlanması ve etkin yönetişim."
Mevzuatımız hangi konuları güvence altına almaktadır?,"Temel hak ve özgürlükler, hukukun üstünlüğü ve adalete eşit erişimi güvence altına almaktadır."
Ailenin Korunması ve Kadına Karşı Şiddetin Önlenmesine Dair Kanun hangi tedbirleri içermektedir?,"Şiddet uygulayanlara uzaklaştırma, yakın koruma gibi tedbirlerle şiddetin önüne geçilmeye çalışılmaktadır."
Kadına Yönelik Şiddeti İzleme Komitesi ne zaman toplanmaktadır?,Her yıl düzenli olarak toplanarak gelişmeleri değerlendirmekte ve öneriler sunmaktadır.
KADES sistemi nedir?,Şiddet mağduru ve şiddet riski altında olan kadınlar için geliştirilmiş bir mobil aplikasyon uygulamasıdır.
NARKOTİM Projesi ne zaman uygulanmaya başlanmıştır?,"2014 yılında 11 pilot ilde uygulamaya başlanan NARKOTİM Projesi, 81 ilde uyuşturucuyla sokak temelli mücadelede önemli ilerlemeler kaydetmiştir."
Alo 183 hattı ne tür hizmetler sunmaktadır?,"Şiddete uğrayan ya da uğrama riski taşıyan kadınlara ve çocuklara, 7 gün 24 saat psikolojik, hukuki ve ekonomik alanda danışmanlık hizmetleri sunmaktadır."
Kent Güvenlik Yönetim Sistemi (KGYS) ne zaman ülke genelinde yaygınlaştırılmaya başlandı?,2019 yılı Nisan ayı itibarıyla KGYS altyapısı 81 il ve 836 ilçe merkezinde kurulmuştur.
Adli yardım düzenlemesi ne zaman yapılmıştır?,"Adli yardım hususu 2011 yılında düzenlenmiş olup, 2016 yılında yapılan değişiklik ile maddi durumu uygun olmayanlara hukuk davalarında avukat tayin edilmesi kolaylaştırılmıştır."
Adli görüşme odaları hangi amaçla kurulmuştur?,"Adli görüşme odaları, özel ortamlarda ifade ve beyanlarının alınması gerekenler ile faille yüz yüze gelmesinde sakınca bulunan mağdurlar için kullanılmaktadır."
Hukuk ve Adalet Dersi hangi sınıflarda okutulmaktadır?,"Hukuk ve Adalet Dersi 6, 7 ve 8. sınıflarda seçmeli ders olarak okutulmaktadır."
E-devlet uygulamaları ne amaçla yaygınlaştırılmıştır?,"E-devlet uygulamaları, kamu hizmetlerinin elektronik ortamda sunulması ve kullanımının artırılması amacıyla yaygınlaştırılmıştır."
Belediye Yönetişim Karnesi modeli kaç ilke ve göstergeden oluşmaktadır?,Belediye Yönetişim Karnesi modeli 7 ilke ve 227 göstergeden oluşmaktadır.
Türkiye'nin 2030 Hedeflerinin gerçekleştirilmesi sürecinde hangi alanlarda adımlar atılmaktadır?,"Ulusal ve uluslararası işbirlikleri, kapasite geliştirme, yenilikçilik, alternatif finansman yöntemleri ve özellikle RKY çerçevesinde önemli adımlar atılmaktadır."
TİKA'nın faaliyet gösterdiği ülkelerde hangi tür projeler gerçekleştirilmektedir?,"Sosyal ve ekonomik altyapıların geliştirilmesi, kültürel mirasın restorasyonu ve acil/insani yardım gibi farklı alanlarda projeler gerçekleştirilmektedir."
"TİKA, kaç ülkede Program Koordinasyon Ofisi bulundurmaktadır?",TİKA'nın 59 ülkedeki 61 Program Koordinasyon Ofisi bulunmaktadır.
2017 yılında TİKA tarafından kaç öğretmen ve uzman eğitilmiştir?,2017 yılında 1.731 öğretmen ve uzman eğitilmiştir.
TİKA'nın sağlık faaliyetlerinden kaç hasta yararlanmıştır?,Sağlık faaliyetlerinden 200.881 hasta yararlanmıştır.
Nijer'de hangi tür bir hastane inşa edilmiştir?,Ana çocuk sağlığı hastanesi inşa edilmiştir.
Afganistan'da hangi okulun tadilatı gerçekleştirilmiştir?,Kabil Kız Meslek Okulu'nun tadilatı gerçekleştirilmiştir.
Tanzanya'da hangi kurumların tadilatı ve tefrişatı yapılmıştır?,Chakuwama ve Mwana Yetimhanelerinin tadilat ve tefrişatı gerçekleştirilmiştir.
Filistinli yoksul ailelere ne tür bir destek verilmiştir?,Arı kovanı ve teknik malzeme temini kapsamında kovan ve ekipman hibe edilmiştir.
Kırgızistan'da inşa edilen hastanenin kapasitesi nedir?,51 yatak kapasitesi ile hizmet verecek olan Bişkek Kırgız-Türk Dostluk Hastanesi inşa edilmiştir.
Türkiye'nin resmi kalkınma yardımları 2010 yılında ne kadar seviyedeydi?,2010 yılında Türkiye'nin resmi kalkınma yardımları 967 milyon ABD Doları seviyesindeydi.
"Türkiye, 2017 yılı RKY tutarı açısından DAC üye ülkeleri ile kıyaslandığında hangi sırada yer almaktadır?",6’ncı sırada yer almaktadır.
"Türkiye, 2017 yılında RKY/GSMH oranı açısından DAC dışı donörlerle kıyaslandığında hangi sıradadır?",1’inci sıradadır.
"Türkiye, 2014-2018 yılları arasında kalkınma yardımları hacmini ne kadar artırmıştır?","7,3 milyar ABD Doları seviyesine ulaşmıştır."
"Türkiye, 2011 yılında BM 4. EAGÜ Konferansında ne kadar yardım yapma taahhüdünde bulunmuştur?",Her yıl 200 milyon ABD Doları tutarında yardım yapma taahhüdünde bulunmuştur.
"Türkiye, insani yardımların kişi başına milli gelire oranı bakımından hangi konumdadır?",En cömert ülke konumundadır.
Türkiye hangi uluslararası kuruluşun üyesidir ve bu kuruluş ne amaçla kurulmuştur?,"Türkiye, Güney’de Sürdürülebilir Kalkınma için Bilim ve Teknoloji Komisyonu (COMSATS)’a üye ülkelerden biridir ve bu kuruluş, gelişmekte olan ülkelerin sosyo-ekonomik gelişmeleri için bilim ve teknoloji kullanımını desteklemek amacıyla kurulmuştur."
Teknoloji Bankası'nın kuruluş amacı nedir?,"Teknoloji Bankası ile bilim, teknoloji ve yenilikçilik alanlarında kapasitenin güçlendirilmesi ve teknoloji transferinin kolaylaştırılması amaçlanmaktadır."
"Türkiye, EAGÜ’lere hangi ticaret kolaylıklarını sağlamaktadır?","Türkiye, EAGÜ’lere basitleştirilmiş menşe kurallarının uygulanmasını ve mal ve hizmetler piyasalarına erişimin kolaylaştırılmasını öngören Bali Paketini kabul etmiştir."
Türkiye'nin AB ile yaptığı anlaşmanın amacı nedir?,AB ile 2015 yılında göçmen akımına mali destek sağlama ve sorumluluk paylaşma amacıyla bir anlaşma yapılmıştır.
İSEDAK'ın Türkiye için önemi nedir?,"Türkiye, 2030 Gündemini kendi gündemine alan ilk uluslararası kuruluşlardan biri olan İSEDAK’ın daimi başkanlığını yürütmektedir."
"Türkiye, UNIDO ile hangi alanlarda projeler yürütmektedir?","Türkiye, sanayide enerji verimliliği, temiz üretim, iklim değişikliğinin önlenmesi ve nanoteknoloji gibi alanlarda projeler yürütmektedir."
Kamu-özel sektör işbirliği (KÖİ) modeli Türkiye'de ne kadar süredir uygulanmaktadır?,"Türkiye, 30 yıldan fazla süredir kamu-özel sektör işbirliği (KÖİ) modelinden yararlanmaktadır."
KÖİ projelerinin toplam yatırım tutarı ne kadardır?,"KÖİ projelerinin toplam yatırım tutarı 63,7 milyar ABD Dolarıdır."
İstanbul'un Asya ve Avrupa yakalarını bağlayan proje nedir?,İstanbul'un Asya ve Avrupa yakalarını denizaltından bağlayan proje Avrasya Tüneli'dir.
KÖİ yöntemi en fazla hangi sektörlerde kullanılmaktadır?,KÖİ yöntemi en fazla ulaştırma ve sağlık sektöründe kullanılmaktadır.
Türkiye'nin sürdürülebilir kalkınma hedefleri ile ilgili en büyük potansiyeli kim oluşturmaktadır?,Türkiye'nin kalkınmasında en büyük potansiyeli gençler oluşturmaktadır.
Türkiye'nin biyolojik çeşitliliği hakkında ne kadar bilgi vardır?,"Türkiye, Avrupa-Sibirya, Akdeniz ve İran-Turan olmak üzere üç fitocoğrafik bölgeye sahip olup, 11.000'den fazla bitki türüne ev sahipliği yapmaktadır ve bunların üçte biri Türkiye'ye özgüdür."
Türkiye'de orman alanları ne kadar artmıştır?,"Ağaçlandırma çalışmaları sonucunda orman alanları 2007 yılında 21,2 milyon hektardan 2018 yılında 22,6 milyon hektara yükselmiştir."
E-devlet uygulamaları ne amaçla genişletilmiştir?,"E-devlet uygulamaları, kamu hizmetlerini elektronik olarak sağlamak ve vatandaşların hizmetlere erişimini artırmak amacıyla genişletilmiştir."
"Türkiye, Suriye'deki iç savaş sonrası ne tür bir politika uygulamıştır?","Türkiye, Suriye'deki iç savaş sonrası 'Açık Kapı' politikası uygulayarak büyük bir göçmen akınına karşı insani yardım refleksi göstermiştir."
"Türkiye, gelişmekte olan ülkelere nasıl bir destek sağlamaktadır?","Türkiye, bölgesel ve küresel istikrarın desteklenmesi politikasıyla gelişmekte olan ülkelere yardım elini uzatmakta ve kalkınma çabalarına destek olmaktadır."
Ayrıklaştırma nedir?,"Ayrıklaştırma, ekonomik çıktıları çevreye verilen zarara herhan- ve mutlak ayrıklaştırma anlamına gelir."
Göreceli ayrıklaştırma neyi ifade eder?,"Göreceli ayrıklaştırma, her bir birim ekonomik çıktıya karşılık gelen çevresel etkideki azalmayı ifade eder."
Mutlak ayrıklaştırma nedir?,"Mutlak ayrıklaştırma, ekolojik baskının 'mutlak şekilde' azaldığı durumu ifade eder."
